cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-date_patch,jem-id_species,jem-id_patched_cell_container,jem-id_rig_user,jem-roi_super,jem-roi_major,jem-roi_minor,cell_id,rna_amplification_pass_fail,Genes.Detected.CPM,avg.cor,ttype,supertype,subclass,ephys_qc,failed_bad_rs,failed_electrode_0,tau,avg_isi,upstroke_downstroke_ratio_short_square,threshold_v_ramp,peak_v_short_square,upstroke_downstroke_ratio_ramp,sag,trough_t_ramp,slow_trough_v_ramp,vrest,has_pause,trough_v_long_square,input_resistance_mohm,trough_t_short_square,fast_trough_v_ramp,trough_t_long_square,threshold_v_long_square,slow_trough_v_long_square,peak_t_ramp,threshold_t_short_square,slow_trough_t_long_square,input_access_resistance_ratio,fast_trough_t_long_square,ri,threshold_t_long_square,threshold_v_short_square,threshold_t_ramp,vm_for_sag,threshold_i_long_square,threshold_i_short_square,slow_trough_t_ramp,peak_v_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_t_ramp,initial_access_resistance_mohm,slow_trough_t_short_square,threshold_i_ramp,slow_trough_v_short_square,peak_t_short_square,trough_v_short_square,f_i_curve_slope,created_at,peak_t_long_square,seal_gohm,trough_v_ramp,latency,fast_trough_v_long_square,upstroke_downstroke_ratio_long_square,,peak_v_long_square,adaptation
Sst-IRES-Cre;Ai14-508750.07.06.03,5.323989508,4.08915727,0.768062609,2.445369986,0.459311571,2/6/2020,Mouse,PFS4_200206_703_A01,jessicat,Cortical,ORB,L5,1005443784,Pass,9471,0.72967999,0811 Sst Gaba_13,Sst Gaba_13,Sst,manual_passed,TRUE,TRUE,,,2.076631937,-37.84583664,20.21250153,2.286695437,,3.246766667,,,,,,1.38246,-57.0458374,,,,3.2431,0.50332,,,,,,-39.58750153,3.2425,,,540,,28.87083435,-61.45000458,0.50682,3.245553333,,,68.625,,0.50382,-70.66874695,,30:53.9,,,-57.4604187,,,,,,
Ntsr1-Cre_GN220;Ai14-472189.05.02.01,4.461690022,3.159656075,0.708174719,2.050009044,0.459469177,7/9/2019,Mouse,P8S4_190709_351_A01,lindsayn,Cortical,VISp,L6a,904601405,Pass,8003,0.832405919,0439 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,15.45468132,85.18909091,2.905372141,-30.32500267,38.63124847,2.712681712,0.145225838,4.310186667,-47.77916845,-73.13355255,,-47.82500076,,0.79395,-43.05833435,0.67802,-30.20000076,,4.284713333,0.5032,,,0.6421,193.374902,0.63928,-37.03437805,4.284113333,-95.7562561,90,650,4.310186667,39.10416794,-50.39374924,0.50587,4.287006667,,,94.66666412,,0.50369,-74.328125,0.24,26:03.0,0.63986,,-47.77917099,0.04882,-43.12500381,2.947453342,,41.70625305,0.052263487
Htr3a-Cre_NO152;Ai14-446681.04.02.01,2.967558491,1.703287079,0.573969168,1.364086394,0.45966622,3/7/2019,Mouse,P8S4_190307_351_A01,lindsayn,Cortical,VISp,L5,833872706,Pass,9071,0.805691298,0369 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,20.74307038,73.785,3.685157405,-39.01041794,35.91875458,3.86075074,0.067554325,2.3532,-53.47083664,-67.04667816,,-51.86875153,,1.16566,-40.83749771,0.71216,-39.5,-51.86875153,2.269733333,0.50304,0.71216,,0.63154,177.0626009,0.62884,-42.62500381,2.269226667,-86.8500061,50,570,2.3532,37.53125,-49.51875305,0.5055,2.272133333,,,44.29166794,,0.50348,-67.69999695,0.2,50:30.8,0.62932,,-53.47083664,0.04286,-41.50000381,3.85129152,,37.80000305,0.059814266
Slc32a1-IRES-Cre;Ai14-486249.04.02.01,3.887108713,2.280336509,0.586640786,1.791652466,0.460921625,9/19/2019,Mouse,P8S4_190919_351_A01,lindsayn,Cortical,VISp,L4,950026897,Pass,8696,0.746022573,0371 L5 ET CTX Glut_4,L5 ET CTX Glut_4,L5 ET CTX,manual_passed,TRUE,TRUE,,,2.578357336,-38.55625153,33.48750305,2.776805812,,2.858466667,-53.75,,,,,0.58657,-47.06666946,,,,2.806166667,0.50331,,,,,,-45.609375,2.805646667,,,499.9999695,2.858466667,36.79791641,-53.27500153,0.50547,2.80808,,,57.70833206,,0.50377,-71.37812805,,50:46.0,,,-53.75,,,,,,
Htr3a-Cre_NO152;Ai14-493254.05.02.01,3.25170963,1.884347289,0.579494329,1.499119916,0.461025149,10/21/2019,Mouse,P8S4_191021_352_A01,lindsayn,Cortical,VISp,L5,970740639,Pass,7469,0.643455908,0056 L5 IT CTX Glut_1,L5 IT CTX Glut_1,L5 IT CTX,manual_passed,TRUE,TRUE,,,4.451552791,-38.0458374,44.07500076,4.321660099,,3.536933333,-57.75416819,,,,,1.25538,-49.22291946,,,,3.49794,0.50314,,,,,,-45.54999924,3.497446667,,,1009.999939,3.536933333,45.50625229,-47.76875305,0.50578,3.50264,,,75,,0.5036,-78.75624847,,01:07.0,,,-57.75416946,,,,,,
Ntsr1-Cre_GN220;Ai14-460633.04.02.02,4.447033423,2.634470266,0.592410719,2.060696695,0.463386824,5/6/2019,Mouse,P8S4_190506_352_A01,lindsayn,Cortical,VISp,L6a,863450651,Pass,7471,0.791511988,0439 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,,,3.375344258,-25.43333435,51.23125458,2.990134586,,7.018406667,-44.63333639,,,,,0.59324,-36.61667252,,,,6.988273333,0.50312,,,,,,-38.78125,6.987746667,,,610,7.018406667,49.61458206,-46.01875305,0.50564,6.990606667,,,162.2916718,,0.50354,-71.25000763,,04:38.4,,,-44.63333511,,,,,,
Rbp4-Cre_KL100;Ai14-499550.04.02.03,6.929021388,6.029215013,0.870139472,3.215189458,0.464017829,12/5/2019,Mouse,PAS4_191205_453_A01,ramr,Cortical,VISp,L5,992408868,Pass,7322,0.64116888,0064 L5 IT CTX Glut_4,L5 IT CTX Glut_4,L5 IT CTX,manual_passed,TRUE,TRUE,,,3.589799302,-29.72500038,39.43281555,3.374206177,,4.41074,-50.76667023,,,,,0.962065,-43.29583359,,,,4.380753333,0.5030875,,,,,,-38.99609375,4.380206667,,,810,4.41074,39.47708511,-45.31406403,0.5060825,4.3862,,,97.04166412,,0.50354,-72.375,,14:57.9,,,-50.76667404,,,,,,
Sst-IRES-Cre;Th-P2A-FlpO;Ai65-545008.05.01.02,12.83332308,8.605439341,0.670554251,5.969244286,0.46513629,9/22/2020,Mouse,PAS4_200922_455_A01,ramr,Cortical,VISp,L6b,1052155344,Pass,8013,0.682866842,0761 Sst Gaba_1,Sst Gaba_1,Sst,auto_passed,FALSE,FALSE,16.33078278,57.86666667,1.862363798,-24.56875229,16.3125,1.30750165,0.026280046,7.674419,-47.34375381,-73.28950043,,-50.40625,205.052368,1.165315,-48.41249847,0.5813,-35.3125,,7.672021,0.50332,,0.053300589,0.580995,157.812342,0.578785,-42.06250381,7.67142,-92.12500763,110,670,7.72519,18.95000076,-52.90625381,0.506655,7.673924,10.929412,,179.375,,0.5038,-72.78125,0.28,19:30.4,0.57927,4.726543872,-48.65000153,0.031925,-50.25,1.928620066,,19.5,0.122401291
Glt25d2-Cre_NF107;Ai14-498264.05.02.02,4.018911922,3.041181117,0.756717533,1.869742011,0.465235877,11/19/2019,Mouse,P8S4_191119_354_A01,lindsayn,Cortical,VISp,L6b,987063752,Pass,6463,0.744498985,0439 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,,,3.002512346,-26.18333435,44.4750061,2.738159751,,6.089693333,-46.10417048,,,,,0.60107,-40.54166794,,,,6.056433333,0.50309,,,,,,-38.71562576,6.055873333,,,710,6.089693333,43.02499771,-49.54062653,0.50585,6.059246667,,,138.9583282,,0.50356,-67.59375,,07:15.2,,,-46.10417175,,,,,,
Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-441829.05.02.01,8.349129829,4.633556588,0.554974792,3.884351675,0.465240301,2/12/2019,Mouse,P8S4_190212_353_A01,lindsayn,Cortical,VISp,L5,821771315,Pass,7798,0.748398011,0780 Sst Gaba_4,Sst Gaba_4,Sst,manual_passed,FALSE,FALSE,35.79972989,45.09238095,2.053330469,-46.61458206,32.6112442,2.001700914,0.066154093,1.1069,,-66.38274565,,-61.26250076,476.442688,1.172072,-61.27083206,0.57594,-46.57500076,,1.1055,0.503108,,0.030732345,0.57576,409.7848833,0.57402,-47.86750031,1.105033333,-100.9499969,20,270,,32.4145813,-63.47874832,0.50478,1.106766667,14.642201,,15.16666698,,0.503532,-67.09125519,0.385,53:42.8,0.5745,1.497917184,-61.40208054,0.01884,-61.16875076,2.065593446,,33.15625,0.046481257
Rbp4-Cre_KL100;Ai14-499550.03.01.01,6.309712905,4.450629178,0.705361598,2.938679793,0.465739066,12/5/2019,Mouse,P1S4_191205_001_A01,kristenh,Cortical,VISp,L4,992390889,Pass,7623,0.652737158,0064 L5 IT CTX Glut_4,L5 IT CTX Glut_4,L5 IT CTX,manual_passed,TRUE,TRUE,,,3.490696153,-34.51666641,34.2734375,3.612489615,,3.432486667,-51.01250076,,,,,1.095285,-41.87708282,,,,3.378893333,0.503245,,,,,,-43.8125,3.378253333,,,630,3.432486667,38.01250076,-44.92499924,0.50638,3.383746667,,,72,,0.503795,-69.7890625,,14:30.5,,,-51.01250076,,,,,,
Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-491276.04.02.01,4.98310217,2.955526111,0.593109675,2.323218551,0.466219329,10/11/2019,Mouse,P8S4_191011_353_A01,lindsayn,Cortical,VISp,L5,965750161,Pass,8209,0.690866715,0051 L6 IT CTX Glut_4,L6 IT CTX Glut_4,L6 IT CTX,manual_passed,TRUE,TRUE,,,4.086354305,-41.96458435,34.93125153,4.403387863,,2.407893333,-57.08750407,,,,,1.58962,-51.41666794,,,,2.361486667,0.50316,,,,,,-47.72499847,2.360766667,,,690,2.407893333,38.48749924,-50.12500381,0.50772,2.370426667,,,46.58333206,,0.50378,-75.95000458,,59:02.9,,,-57.08750534,,,,,,
Sst-IRES-Cre;Ai14-508748.05.06.01,16.52451443,9.657379421,0.584427425,7.75240137,0.469145487,2/4/2020,Mouse,PES4_200204_651_A01,katherineb,Cortical,CTXsp,CLA,1004979911,Fail,3666,0.306374583,0753 Pvalb Gaba_7,Pvalb Gaba_7,Pvalb,manual_passed,TRUE,TRUE,,,1.407069157,-36.18333435,25.16875076,1.262951967,,7.432206667,,,,,,0.81246,-63.5916748,,,,7.431206667,0.50304,,,,,,-49.63124847,7.430826667,,,330,,21.69791603,-66.52500153,0.50432,7.432113333,,,173.3333282,,0.50342,-71.15000153,,29:07.1,,,-63.66875076,,,,,,
Rbp4-Cre_KL100;Ai14-499543.04.02.01,3.527432069,1.848236259,0.523960837,1.655057619,0.469196171,12/3/2019,Mouse,P8S4_191203_351_A01,lindsayn,Cortical,VISp,L5,991975097,Pass,8067,0.794508784,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,3.053813859,-41.28750229,36.75625229,3.19388779,,3.985286667,,,,,,0.59848,-43.8354187,,,,3.982713333,0.50318,,,,,,-42.16875076,3.982113333,,,650,,39.4458313,-48.5,0.50604,3.984993333,,,87.125,,0.50372,-65.90000916,,10:45.0,,,-43.9458313,,,,,,
Rbp4-Cre_KL100;Ai14-499543.05.01.01,5.796661039,3.287792736,0.567187337,2.723970632,0.469920634,12/3/2019,Mouse,PFS4_191203_701_A01,jessicat,Cortical,VISp,L5,991953962,Pass,8677,0.817872347,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,auto_passed,FALSE,FALSE,18.55175756,153.5466667,3.809414118,-36.15417099,45.58046722,4.155570021,0.207483023,5.422653333,-50.25833511,-68.33548419,,-40.84999847,147.795264,0.60864,-36.32291794,0.64588,-40.60000229,,5.28904,0.5030925,,0.111258125,0.64566,79.07171547,0.64286,-37.546875,5.28854,-80.23124695,100,1310,5.422653333,50.93125534,-40.4914093,0.50568,5.291513333,16.443424,,119.7916641,,0.503575,-70.1265564,0.109482758,18:00.5,0.64338,1.485091456,-50.2583313,0.05416,-40.71249771,4.076339533,,44.51874924,0.146757078
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439428.05.02.01,6.404179898,3.650659028,0.570043173,3.021021394,0.471726504,1/30/2019,Mouse,P8S4_190130_354_A01,lindsayn,Cortical,VISp,L5,815506078,Pass,8238,0.692255959,0757 Sst Gaba_1,Sst Gaba_1,Sst,manual_passed,FALSE,FALSE,16.41380816,35.32,1.662430895,,35.22499847,,0.067268826,,,-67.97418976,,-52.54999924,174.270944,1.33769,,0.59042,-27.04999924,,,0.50317,,0.098220493,0.59022,156.125024,0.5884,-39.65312576,,-85.85624695,110,600,,,-54.890625,0.50491,,17.116978,,,,0.50362,-68.38124847,0.036538462,41:53.0,0.5889,1.680121216,,0.02168,-52.42499924,1.51315563,,33.05624771,0.37599094
Vip-IRES-Cre;Ai14-474670.03.02.01,8.558034159,4.599020994,0.537392222,4.037416168,0.471769111,7/18/2019,Mouse,P8S4_190718_356_A01,lindsayn,Cortical,VISp,L5,908952768,Pass,8637,0.832683776,0365 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,4.230085267,-41.95416641,44.93750381,4.21222024,,6.316446667,-44.48750051,,,,,0.58268,-42.2416687,,,,6.30548,0.5031,,,,,,-47.23749924,6.30504,,,1040,6.316446667,45.11458206,-47.35625076,0.50518,6.30754,,,145.2083282,,0.50348,-74,,31:01.9,,,-44.48749924,,,,,,
Slc32a1-IRES-Cre;Ai14-530510.07.09.02,12.60438233,7.952513791,0.630932447,5.95781936,0.472678407,6/25/2020,Mouse,PFS4_200625_702_A01,jessicat,Cortical,RSPd,L6a,1032147319,Pass,8335,0.778894878,0709 Lamp5 Gaba_1,Lamp5 Gaba_1,Lamp5,auto_passed,FALSE,FALSE,,,,,,,,,,,,,180.281744,,,,,,,,,0.043114257,,,,,,,,,,,,,,7.7727135,,,,,,,,,2.890978304,,,,,,,
Rbp4-Cre_KL100;Ai14-487123.04.02.03,3.462032346,1.908254873,0.551194987,1.637785914,0.473070656,9/19/2019,Mouse,P8S4_190919_356_A01,lindsayn,Cortical,VISp,L5,950322566,Pass,9448,0.779359605,0369 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,2.910854751,-41.16041946,36.15625381,3.099078022,,2.505813333,-54.40625127,,,,,0.59432,-45.66041946,,,,2.435386667,0.50314,,,,,,-44.35625458,2.434926667,,,570,2.505813333,38.00624847,-51.03125381,0.50532,2.437173333,,,48.41666794,,0.50356,-66.28125,,50:45.7,,,-54.40625,,,,,,
Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-491272.03.02.01,6.263839595,3.431343326,0.547801915,2.968260309,0.473872337,10/8/2019,Mouse,P8S4_191008_352_A01,lindsayn,Cortical,VISp,L5,963267074,Pass,7859,0.698862674,0051 L6 IT CTX Glut_4,L6 IT CTX Glut_4,L6 IT CTX,manual_passed,TRUE,TRUE,,,3.645467399,-37.54791641,39.93750381,3.81215168,,4.697866667,-55.43333562,,,,,1.45094,-47.66041565,,,,4.654293333,0.50316,,,,,,-48.25,4.653733333,,,780,4.697866667,41.08750534,-50.40000153,0.5063,4.65996,,,103.875,,0.50362,-74.15000153,,55:55.2,,,-55.43333435,,,,,,
Vip-IRES-Cre;Ai14-453368.04.02.02,5.553354881,3.314491335,0.596844863,2.631783034,0.473908671,4/2/2019,Mouse,P8S4_190402_353_A01,lindsayn,Cortical,VISp,L4,844870606,Pass,7489,0.752962332,0661 Vip Gaba_11,Vip Gaba_11,Vip,manual_passed,FALSE,FALSE,14.18505444,40.77304348,2.891717527,-35.47812366,30.79374886,3.053679547,0.04520905,16.679885,,-72.07228622,,-55.01874924,509.6848,0.88636,-51.4765625,0.58816,-40.01250076,-55.01874924,1.92486,0.50312,0.58816,0.023476137,0.57666,250.6563067,0.57392,-42.19374847,1.92434,-98.30625153,40,310,,24.82343674,-55.51874924,0.50608,1.927825,11.96543,,35.65625,,0.5035,-71.53125,0.525,44:53.0,0.57436,4.023301888,-76.49062347,0.02018,-51.93124771,3.418838288,,35.4375,0.018530452
Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-491272.03.02.03,3.405665827,2.048861659,0.601603846,1.616690047,0.474706013,10/8/2019,Mouse,P8S4_191008_354_A01,lindsayn,Cortical,VISp,L4,963306220,Pass,7445,0.645974349,0073 L4/5 IT CTX Glut_1,L4/5 IT CTX Glut_1,L4/5 IT CTX,manual_passed,TRUE,TRUE,,,3.930522729,-35.83333206,38.80000305,4.114740474,,2.39312,-56.14375305,,,,,0.63772,-46.35000229,,,,2.3355,0.50316,,,,,,-41.9375,2.33502,,,590,2.39312,40.88541794,-49.93125153,0.50618,2.33994,,,45.91666794,,0.5036,-70.83750153,,56:41.7,,,-56.14375305,,,,,,
Chrna6-IRES2-FlpO-neo;Ai65F-443493.04.02.01,11.2742355,6.097974012,0.540876941,5.354120337,0.474898749,2/26/2019,Mouse,P8S4_190226_356_A01,lindsayn,Cortical,VISp,L5,829302487,Pass,8386,0.821891459,0371 L5 ET CTX Glut_4,L5 ET CTX Glut_4,L5 ET CTX,auto_passed,FALSE,FALSE,19.81977219,88.204,2.69623752,-25.70375061,44.61562347,2.717951471,0.165831581,2.577068,-42.68500214,-60.5344446,,-42.05625153,217.396272,0.94302,-36.71875,0.72254,-29.43125153,-42.05625153,2.528428,0.50314,0.72254,0.063017166,0.6765,200.281322,0.67382,-36.18125153,2.52786,-83.8500061,50,469.9999695,2.577068,44.82249832,-44.50624847,0.50537,2.530528,13.699697,,50.75,,0.50359,-60.6937561,0.175,53:06.8,0.67438,1.359190912,-42.68500519,0.05844,-38.0625,2.965954109,,45.09999847,0.061848609
Oxtr-T2A-Cre;Ai14-513092.08.06.01,6.285127661,4.377681401,0.696514317,2.985898699,0.475073675,3/2/2020,Mouse,PES4_200302_651_A01,katherineb,Cortical,ORB,L2-3,1011602679,Pass,9449,0.719958563,0792 Sst Gaba_7,Sst Gaba_7,Sst,auto_passed,FALSE,FALSE,19.34585329,141.8166667,2.196380287,-46.00937653,5.429166794,2.340491447,0.021149684,2.94995,-54.31875038,-65.14603322,,-56.53125,158.91992,0.869993333,-52.04374695,0.7133,-47.83749771,,2.9312,0.503233333,,0.065272937,0.68766,171.1562276,0.68582,-44.9916687,2.93073,-84.41874695,50,300,2.94995,4.946874619,-56.6875,0.505753333,2.93313,10.37317,,60.875,,0.50366,-64.6166687,0.223214286,32:08.4,0.68628,2.714432512,-54.31874847,0.02708,-56.24374771,2.233664468,,23.92499924,0.185925383
Oxtr-T2A-Cre;Ai14-491783.04.02.01,4.144986377,2.309007222,0.557060268,1.969481044,0.475147772,10/15/2019,Mouse,P8S4_191015_355_A01,lindsayn,Cortical,VISp,L6a,967715879,Pass,7047,0.596218282,0051 L6 IT CTX Glut_4,L6 IT CTX Glut_4,L6 IT CTX,manual_passed,TRUE,TRUE,,,3.416575154,-36.27917099,23.89999962,3.669377242,,3.632633333,-54.86458588,,,,,0.88076,-46.08541489,,,,3.577913333,0.50314,,,,,,-39.875,3.577246667,,,730,3.632633333,28.59166718,-48.96250153,0.50702,3.584406667,,,77,,0.50368,-75.80000305,,59:26.8,,,-54.86458206,,,,,,
Ctgf-T2A-dgCre;Ai14-498110.04.01.02,3.84126727,2.178971089,0.567253184,1.825450664,0.475220946,11/22/2019,Mouse,PFS4_191122_702_A01,jessicat,Cortical,VISp,L5,989385812,Pass,7651,0.777353348,0369 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,3.585772431,-41.60416794,27.27500153,3.879916358,,2.019673333,,,,,,0.61992,-41.37916565,,,,2.016686667,0.50316,,,,,,-39.19374847,2.016126667,,,570,,32.76874924,-44.99375153,0.50606,2.019053333,,,37.95833206,,0.50364,-66.29375458,,09:10.8,,,-41.60208511,,,,,,
Htr3a-Cre_NO152;Ai14-442606.04.02.02,9.153049212,5.285857252,0.577496868,4.370555656,0.477497231,2/18/2019,Mouse,P8S4_190218_352_A01,lindsayn,Cortical,VISp,L2-3,824756017,Pass,8422,0.724080869,0646 Vip Gaba_6,Vip Gaba_6,Vip,manual_passed,FALSE,FALSE,17.73785243,13.60571429,2.732919641,-33.0859375,40.5,2.583919666,0.132830933,1.32859,-50.31874847,-60.52461706,,-49.25624847,448.740352,1.5222,-50.55937576,0.53672,-34.86249924,,1.32702,0.50358,,0.029889628,0.53654,336.656183,0.53506,-39.94374847,1.326675,-97.16249847,40,220,1.3242,35.07968521,-51.48125076,0.50498,1.328335,13.412682,,20.71875,,0.5039,-60.9375,0.180769231,44:47.8,0.5354,1.264121728,-50.74687195,0.00998,-49.125,2.728512445,,38.9375,0.042591689
Sncg-IRES2-FlpO-neo;Ai65F-500415.04.01.02,2.352302161,1.866294976,0.793390835,1.125016538,0.478261916,12/9/2019,Mouse,PFS4_191209_704_A01,jessicat,Cortical,VISp,L5,993273380,Pass,9043,0.668912483,0682 Sncg Gaba_6,Sncg Gaba_6,Sncg,manual_passed,TRUE,TRUE,10.3319693,58.01,3.637134339,-44.47500229,24.65625191,4.472405172,0.276430845,3.451765,-54.76406479,-63.21989555,,-50.40000153,,0.81248,-46.58593941,0.77318,-43.27499771,,3.43278,0.50312,,,0.54446,204.4374347,0.54236,-43.42500305,3.4323,-82.03749847,70,330,3.451765,23.63906288,-45.81250381,0.50536,3.435765,,,73.375,,0.50352,-63.54375076,0.280373838,51:03.3,0.5428,,-54.76406479,0.01398,-44.20000458,3.881523361,,31.64999962,0.058316602
Slc32a1-IRES-Cre;Ai14-511085.02.02.01,25.54746018,15.88243288,0.621683438,12.258637,0.479837796,2/24/2020,Mouse,PES4_200224_653_A01,katherineb,Cortical,RSPv,L6a,1010019653,Fail,2987,0.394424451,0755 Pvalb Gaba_9,Pvalb Gaba_9,Pvalb,auto_passed,FALSE,FALSE,8.781827103,16.44466667,1.400901111,-37.93333435,35.45000076,1.27462015,0.078612737,4.024446667,,-69.3686898,,-67.63124847,326.977376,0.83892,-66.87708282,0.53888,-43.03749847,,4.023573333,0.50314,,0.034392704,0.53872,202.8749883,0.5377,-46.59999847,4.02326,-90.08124542,70,280,,30.31666565,-68.45624542,0.50416,4.024366667,11.245636,,88.125,,0.50342,-69.16874695,1.464655172,08:47.7,0.538,1.435496064,-67.01041412,0.01294,-67.28125,1.358393449,,33.45000076,0.001456172
Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.04.02.01,5.977565514,4.258396942,0.712396532,2.878602543,0.481567711,3/28/2019,Mouse,P8S4_190328_353_A01,lindsayn,Cortical,VISp,L5,842834131,Pass,8931,0.740076459,0803 Sst Gaba_10,Sst Gaba_10,Sst,manual_passed,FALSE,FALSE,37.54514935,22.15,1.915623689,-23.28749847,32.67291641,1.225697838,0.07266625,6.995113333,,-68.53976212,,-52.73125076,207.060096,0.838086667,-43.1166687,0.61266,-36.39999771,,6.993413333,0.503113333,,0.081419358,0.61256,294.5624888,0.61072,-41.5,6.99276,-101.9437485,70,600,,13.62916565,-54.62083435,0.50488,6.995046667,16.8587,,162.375,,0.503573333,-67.99791718,0.21,08:54.7,0.6112,1.819947648,-43.15832901,0.03796,-52.66249847,1.926879679,,32.60625076,0.055872157
Scnn1a-Tg1-Cre;Ai14-442954.04.02.01,9.008815249,4.804836267,0.533348296,4.342551482,0.482033582,2/18/2019,Mouse,P8S4_190218_354_A01,lindsayn,Cortical,VISp,L2-3,824909637,Pass,9149,0.728393333,0109 L2/3 IT CTX Glut_2,L2/3 IT CTX Glut_2,L2/3 IT CTX,manual_passed,FALSE,FALSE,15.44532879,116.2828571,5.277281129,-34.96666336,52.49374771,4.650320692,0.004197431,5.32942,-53.36249924,-78.14170532,,-53.29999924,105.961184,1.47726,-43.7895813,0.84442,-35.53749847,-53.29999924,5.27812,0.50306,0.84442,0.10799951,0.7817,75.7811591,0.77806,-45.47499847,5.27766,-86.92499542,120,1450,5.32942,49.66875076,-46.09999847,0.50548,5.28194,11.443756,,119.5416641,,0.50348,-78.01249695,0.134337349,29:10.0,0.77852,2.576298496,-53.36249924,0.09528,-42.83749771,4.850018569,,50.48125076,0.051948735
Gad2-IRES-Cre;Ai14-456490.05.02.01,7.24899309,4.772168114,0.658321515,3.506862363,0.483772342,4/16/2019,Mouse,P2S4_190416_051_A01,rustym,Cortical,VISp,L4,852368397,Pass,7877,0.744118733,0792 Sst Gaba_7,Sst Gaba_7,Sst,manual_passed,FALSE,FALSE,90.02240246,27.02,2.105530184,-11.48958302,17.078125,2.052471688,0.001658193,11.56254667,,-71.13797136,,-42.71875,144.648224,1.147275,-23.92708397,0.59742,-34.78749847,,11.56058,0.503165,,0.106450121,0.59724,228.2500118,0.59504,-27.48281097,11.56006,-96.24375153,150,590,,32.48749924,-56.36093903,0.506955,11.56239333,15.397821,,276.6666565,,0.50353,-71.53593445,0.035344828,02:47.0,0.59548,3.980482304,-24.00208282,0.03732,-42.59999847,2.584850809,,20.375,
Ntsr1-Cre_GN220;Ai14-473970.03.02.02,3.901082596,2.343084276,0.600624114,1.891254594,0.4848025,7/12/2019,Mouse,P8S4_190712_352_A01,lindsayn,Cortical,VISp,L6a,904683111,Pass,5329,0.706165962,0437 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,20.37887748,86.07272727,3.2097097,-38.36041641,39.19062805,3.34576996,0.160493493,2.270473333,-56.64167023,-70.35521393,,-57.90000153,,0.60415,-47.8354187,0.78228,-38.42500305,-57.90000153,2.2075,0.50319,0.78228,,0.70942,242.9687083,0.70606,-43.86250305,2.206946667,-98.9750061,40,440,2.270473333,42.57916641,-52.015625,0.50622,2.210306667,,,42.70833206,,0.50368,-71.47187805,0.219999996,25:52.2,0.7066,,-56.64166641,0.03758,-47.30625153,3.52627044,,40.84375,0.036585865
Oxtr-T2A-Cre;Ai14-513092.09.06.01,7.501081944,4.233581246,0.56439608,3.637592249,0.484942343,3/2/2020,Mouse,P8S4_200302_351_A01,lindsayn,Cortical,ORB,L5,1011600434,Pass,9809,0.73392844,0065 L5 IT CTX Glut_5,L5 IT CTX Glut_5,L5 IT CTX,auto_passed,FALSE,FALSE,19.4889077,101.5022222,4.352475613,-47.25,33.32291794,4.435575968,0.035782151,4.737333333,-59.47291692,-82.36691978,,-60.54375076,186.795776,0.87634,-48.93333435,0.83536,-48.44374847,-60.54375076,4.638186667,0.5032,0.83536,0.051059779,0.72612,122.9567602,0.72152,-51.62708664,4.637613333,-96.57499695,100,910,4.737333333,34.36458206,-50.95000076,0.506473333,4.642553333,9.537751,,103.5,,0.503673333,-82.44165802,0.155,27:15.3,0.72208,3.628840192,-59.47291565,0.06858,-47.9375,4.626583069,,34.6875,0.046262032
