patched_cell_container,cell_name,cell_id,KCNMA1,KCNN1,KCNN2,KCNN3,KCNN4,KCNU1,KCNJ1,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8,KCNJ9,KCNJ10,KCNJ11,KCNJ12,KCNJ13,KCNJ14,KCNJ15,KCNJ16,KCNJ18,KCNT1,KCNT2,KCNK1,KCNK2,KCNK3,KCNK4,KCNK5,KCNK6,KCNK7,KCNK9,KCNK10,KCNK12,KCNK13,KCNK15,KCNK16,KCNK17,KCNK18,KCNA1,KCNA2,KCNA3,KCNA4,KCNA5,KCNA6,KCNA7,KCNA10,KCNB1,KCNB2,KCNC1,KCNC2,KCNC3,KCNC4,KCND1,KCND2,KCND3,KCNF1,KCNG1,KCNG2,KCNG3,KCNG4,KCNH1,KCNH2,KCNH3,KCNH4,KCNH5,KCNH6,KCNH7,KCNH8,KCNQ1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,KCNS1,KCNS2,KCNS3,KCNV1,KCNV2
P6S4_240322_401_A01,H24.51.006.21.53.01.01,1339581047,6.771963953,0,0,0,0,1.83924878,0,0,6.737520477,0,0,5.851029512,0,0,0,0,0,0,5.213164979,0,1.83924878,0,1.83924878,8.468495397,0,6.805604249,0,4.875809667,0,0,0,0,3.499902811,0,0,0,0,0,0,0,4.041717803,0,0,0,0,0,0,3.796097557,0,1.83924878,8.608490384,0,4.251541576,0,0,6.992469268,0,0,0,0,0,1.83924878,0,4.251541576,0,0,0,6.870619283,0,1.83924878,0,7.986793095,0,0,0,0,1.83924878,0,0
P6S4_240322_402_A01,H24.51.006.21.53.01.02,1339615768,4.446564238,5.156818251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.988209296,0,0,0,0,0,0,0,0,5.525967113,0,0,0,0,6.39606731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.659473482,0,0,0,8.156489051,0,0,0,0,0,0,2.159449144,0,0,0,0,0,0,0,6.806815851,0,2.159449144,0,7.707680402,0,0,2.159449144,0,0
P6S4_240322_403_A01,H24.51.006.21.53.01.03,1339666057,4.047593823,5.316203263,0,0,0,0,0,0,0,3.132300071,0,6.87682099,0,0,0,0,0,0,0,0,4.603178444,0,0,4.603178444,7.821973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.603178444,4.047593823,3.132300071,0,5.791246878,0,0,3.132300071,0,0,0,0,0,3.132300071,0,0,0,0,0,5.791246878,0,0,5.980631816,9.673615353,0,0,0,0,0,0,0
PCS4_240322_151_A01,H24.51.006.11.60.01.01,1339586828,6.443484096,4.132966004,0,5.459966077,0,3.449804228,0,2.107335152,3.449804228,0,4.594705278,4.77986752,0,0,4.382229979,0,0,0,0,4.77986752,3.449804228,0,0,2.929391986,0,3.449804228,0,0,3.449804228,0,0,0,3.449804228,0,6.069936868,0,0,2.107335152,0,0,0,0,0,0,0,0,0,0,4.382229979,0,0,2.107335152,0,2.107335152,2.929391986,2.107335152,0,0,0,2.107335152,0,3.449804228,0,0,0,4.594705278,2.929391986,0,3.449804228,4.382229979,2.929391986,6.69456458,0,4.594705278,0,0,2.929391986,0,0
PCS4_240322_152_A01,H24.51.006.11.60.01.02,1339628968,8.616050695,0,2.012151468,2.012151468,0,2.012151468,2.012151468,2.012151468,0,0,2.012151468,2.82123399,2.012151468,2.012151468,2.82123399,0,0,2.82123399,3.336497623,0,4.015173411,0,2.82123399,6.373535104,0,2.82123399,2.012151468,0,0,4.015173411,0,3.715380897,3.336497623,0,8.082208475,0,0,0,2.82123399,2.012151468,3.336497623,0,2.012151468,0,0,0,0,4.015173411,2.012151468,2.012151468,3.336497623,0,2.012151468,2.82123399,5.94665288,6.082028357,3.336497623,0,3.336497623,0,0,3.336497623,0,2.82123399,0,3.336497623,0,2.012151468,3.715380897,4.015173411,0,9.055067721,2.012151468,5.103168879,0,0,2.82123399,0,0
PCS4_240322_153_A01,H24.51.006.11.60.01.04,1339672230,8.558077662,1.88923643,1.88923643,4.316923215,0,0,2.68005025,4.663317296,0,0,4.663317296,0,0,3.187953512,0,0,0,0,0,0,0,0,0,0,0,1.88923643,1.88923643,1.88923643,0,2.68005025,0,0,0,0,7.651948201,0,0,0,0,5.176206449,0,0,0,0,0,0,0,3.860163842,2.68005025,0,2.68005025,0,3.860163842,0,1.88923643,4.316923215,0,0,0,0,0,1.88923643,0,0,0,3.562860831,0,0,0,4.809615667,2.68005025,8.18174785,0,0,0,0,0,0,0
PCS4_240322_154_A01,H24.51.006.11.60.01.05,1339685865,6.982972417,0,0,3.018575171,0,0,3.926695649,0,0,0,0,0,0,0,0,0,0,0,1.751844815,0,1.751844815,0,0,4.757385196,0,0,0,2.51998945,0,4.135471391,0,0,0,0,6.650353286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751844815,0,2.51998945,0,0,0,0,0,0,1.751844815,0,1.751844815,0,0,0,0,0,0,0,3.018575171,0,5.190549395,0,0,0,0,0,0,0
PCS4_240322_351_A01,H24.51.006.21.51.01.01,1339582880,6.05708861,3.25615687,1.945400987,0,3.25615687,1.945400987,0,0,2.744784596,3.25615687,0,0,0,0,0,0,3.632941986,0,0,1.945400987,2.744784596,0,0,3.931422151,2.744784596,0,0,0,0,3.632941986,0,3.25615687,0,4.178610171,4.736768994,0,0,0,0,0,1.945400987,0,0,0,0,0,0,0,1.945400987,0,1.945400987,0,0,0,2.744784596,0,2.744784596,0,0,0,0,0,0,0,0,0,0,1.945400987,0,3.25615687,0,7.077008596,0,2.744784596,0,0,0,0,0
PCS4_240322_352_A01,H24.51.006.21.51.01.02,1339645902,7.768968008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.796691341,0,4.236136851,0,3.31072926,0,0,1.990673685,2.796691341,0,3.988332655,0,0,0,0,0,0,2.796691341,6.053827248,0,0,0,0,0,1.990673685,0,0,0,0,0,1.990673685,3.688952587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688952587,0,0,0,0,0,0,3.988332655,0,7.010015449,0,0,0,0,0,0,0
PCS4_240322_353_A01,H24.51.006.21.51.01.03,1339680734,4.939268929,0,4.792481128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.308050672,0,0,0,0,0,0,0,0,0,0,0,1.988444771,0,7.53154977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.072491327,0,0,0,0,0,0,0
PCS4_240322_354_A01,H24.51.006.21.51.01.04,1339692091,7.860894557,2.060326994,6.436492074,7.579304594,0,0,0,0,5.165063392,0,0,7.671942448,0,0,0,0,0,3.774337246,0,0,2.060326994,0,3.394023577,10.30623546,7.101658013,5.165063392,0,0,0,5.287239532,0,6.009350877,0,0,0,0,0,0,0,0,3.394023577,0,6.53843635,0,0,0,0,5.504344404,6.53843635,5.287239532,10.28072072,0,0,0,7.579304594,6.765633944,0,0,0,4.535782861,0,0,0,5.165063392,0,8.313249603,0,8.797379955,0,0,0,8.027940699,0,2.060326994,0,0,0,0,0
PCS4_240322_551_A01,H24.51.006.21.52.01.01,1339574583,7.616494361,0,0,0,0,0,0,0,0,0,0,3.303731533,0,0,0,0,0,0,0,0,4.22876685,0,0,1.984852181,5.067829344,0,3.681773546,0,0,0,0,0,7.616494361,0,5.761497481,0,0,0,0,0,0,3.681773546,0,0,0,0,0,0,2.790030087,0,3.981040244,0,0,0,6.389397981,6.109341418,2.790030087,0,0,3.303731533,0,3.681773546,0,0,0,3.303731533,0,0,3.681773546,0,0,5.302204741,0,4.934620781,0,0,0,0,0
PCS4_240322_552_A01,H24.51.006.21.52.01.02,1339623566,9.388496608,2.045166355,6.659220658,2.045166355,0,0,0,0,2.045166355,0,0,2.045166355,0,0,0,0,2.858859713,0,3.755831289,0,3.375960484,0,0,7.954484115,7.717833881,0,7.696242638,0,0,0,0,0,0,2.045166355,2.045166355,0,0,0,0,0,0,7.268969737,0,0,0,0,0,0,2.858859713,6.362950649,8.321816626,0,0,0,2.858859713,0,0,0,3.375960484,0,0,3.375960484,6.659220658,2.045166355,0,9.194234845,4.304748421,0,0,0,4.056240411,9.013990939,0,9.889571196,0,0,5.840205254,0,0
PCS4_240322_553_A01,H24.51.006.21.52.01.03,1339665739,9.452849964,6.400851128,0,0,0,0,0,0,0,5.606244947,0,4.635561079,0,0,2.315018819,0,0,0,0,0,5.036014976,0,2.315018819,0,0,0,3.162245981,0,4.079330839,0,0,0,2.315018819,0,3.162245981,0,0,0,0,0,0,0,0,0,0,0,0,2.315018819,6.705686288,0,2.315018819,0,0,0,0,6.013859378,0,0,2.315018819,0,0,6.181301512,0,7.357732967,0,6.33131523,2.315018819,0,4.849638073,6.759622065,0,5.036014976,4.384088334,4.384088334,0,0,0,2.315018819,0
PCS4_240322_554_A01,H24.51.006.21.52.01.04,1339680618,6.752370238,0,0,0,1.850064872,0,0,0,0,0,0,8.206445562,0,0,0,0,0,0,0,0,3.140041068,0,0,0,0,8.193665129,0,6.102957532,0,0,0,4.757644131,1.850064872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757644131,6.25832585,1.850064872,7.879367325,0,5.989228377,0,5.730729045,0,4.757644131,0,0,0,0,0,0,6.102957532,0,5.501050146,0,6.156627719,0,0,5.227752448,9.158687706,0,8.938905673,0,0,0,0,0
P4S4_240325_153_A01,H24.51.007.11.08.01.01,1340404071,0,0,0,0,0,0,0,0,0,0,0,3.218598659,0,0,0,0,0,0,0,0,4.138949152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.865096208,0,0,0,0,0,0,0,3.218598659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.850623294,0,0,3.218598659,0,0
P4S4_240325_154_A01,H24.51.007.11.08.01.02,1340428336,5.854885928,2.74148217,0,0,0,0,0,0,0,0,0,2.74148217,0,0,0,0,0,0,0,0,4.174942547,0,0,2.74148217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74148217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74148217,0,0
P4S4_240325_155_A01,H24.51.007.11.08.01.03,1340434607,3.186634341,0,0,0,0,0,0,0,3.186634341,0,0,0,0,8.271388707,0,0,0,0,0,0,3.186634341,0,0,6.208353347,0,0,0,3.186634341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.186634341,0,0,9.69295389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.186634341,0,4.105149082,3.186634341,0,7.611144801,4.105149082,0,0,0,0,4.661893953,0,0
P6S4_240325_401_A01,H24.51.007.11.03.01.01,1340397232,5.836985182,0,6.289517047,0,0,0,0,0,8.291867251,0,0,2.173167968,0,0,0,0,0,0,0,0,3.527368173,0,0,3.910781281,0,2.173167968,0,0,0,0,0,3.003647825,0,0,0,0,0,0,0,0,0,0,0,4.676430301,0,0,0,6.413510159,7.519845285,0,0,0,0,0,7.491985037,0,0,0,0,3.003647825,0,0,0,0,0,0,0,0,0,0,6.824310319,0,0,0,0,0,0,0,0
P8S4_240325_351_A01,H24.51.007.11.04.01.01,1340398111,7.955614253,0,0,0,0,0,0,0,0,0,0,2.875698743,0,0,3.773909061,0,0,0,0,0,4.720187889,0,0,3.773909061,8.027480518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773909061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840621254,0,2.875698743,0,0,2.875698743,0,0
P8S4_240325_352_A01,H24.51.007.11.04.01.02,1340432102,10.05981858,4.936442571,0,5.912690725,0,0,0,0,0,0,0,6.489648245,0,0,0,0,0,0,0,0,7.702837395,0,0,0,0,0,0,0,7.220177719,0,0,0,0,0,9.475531751,0,0,0,0,0,5.912690725,0,0,0,0,0,0,4.936442571,6.489648245,4.936442571,0,0,0,0,7.702837395,0,10.13774995,0,0,0,0,4.936442571,0,0,4.936442571,0,0,8.215331716,0,5.912690725,0,5.912690725,0,0,0,0,4.936442571,0,0
PCS4_240325_151_A01,H24.51.006.21.55.01.01,1340375254,7.864452959,0,0,2.781256621,0,0,0,0,0,0,0,3.672314164,0,0,0,0,0,0,0,0,1.977189923,0,0,1.977189923,1.977189923,0,0,0,0,6.09922893,0,0,0,0,7.469521857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977189923,0,0,0,1.977189923,0,0,1.977189923,0,1.977189923,0,1.977189923,0,0,0,0,0,1.977189923,3.294512404,5.292204071,0,8.805623502,0,0,0,0,0,0,0
PCS4_240325_152_A01,H24.51.006.21.55.01.02,1340390280,2.044459016,2.858054843,5.144741484,3.375116838,0,0,0,0,2.858054843,0,0,2.858054843,0,0,0,0,0,0,0,3.375116838,4.515781756,0,0,2.044459016,0,3.754966819,0,2.044459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044459016,2.858054843,0,0,0,2.044459016,0,0,3.375116838,0,0,0,6.306146269,0,0,0,0,0,0,2.858054843,0,2.044459016,2.044459016,0,7.238489835,0,0,0,0,0,0,0
PCS4_240325_551_A01,H24.51.006.21.54.01.01,1340389340,9.29373404,5.984480394,3.509172587,0,0,2.157676468,0,0,0,0,0,2.157676468,0,0,0,2.157676468,0,0,0,0,5.903357959,0,0,0,0,0,2.157676468,0,0,0,0,0,2.986213062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157676468,4.194542772,0,5.007088239,0,0,0,8.335220437,7.324180562,0,0,2.157676468,3.509172587,0,6.759164535,2.157676468,2.157676468,0,2.986213062,0,8.171639159,2.157676468,6.61374945,7.967288936,3.892179827,0,7.355015897,0,0,6.333155366,0,0
PCS4_240318_225_A01,H24.51.006.21.02.01.01,1342701999,7.569441211,0,0,0,0,0,0,0,0,0,0,4.711094219,0,0,0,0,0,0,0,0,3.765148792,0,0,2.867536948,6.258861336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494648177,0,0,4.314300873,0,0,0,0,0,0,6.755809978,3.765148792,0,0,5.494648177,0,0,0,0,0,3.765148792,0,0,5.277578895,9.932536728,0,0,0,0,2.867536948,0,0
PCS4_240318_226_A01,H24.51.006.21.02.01.02,1342702057,9.636673672,2.709347612,6.804843036,6.134492623,0,5.745034354,0,5.31403694,7.522216828,0,0,8.69261286,0,4.843043748,0,0,0,1.914613943,0,1.914613943,5.502141732,0,5.817689325,7.409203184,6.941173023,1.914613943,0,1.914613943,0,0,0,6.572653103,4.349853831,3.594610241,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207666872,7.361396582,0,7.311951356,0,0,0,9.616450604,5.31403694,6.190286103,5.31403694,0,4.975970396,0,4.843043748,0,7.762017029,4.975970396,7.885458307,0,9.41458328,0,6.134492623,6.190286103,8.104560937,2.709347612,9.101937786,0,0,1.914613943,5.668525494,0
PSS4_240318_751_A01,H24.51.006.11.04.01.01,1338921881,9.543255945,3.074917144,5.585980868,0,0,2.573116656,1.797207308,0,6.991509077,0,2.573116656,8.013734043,0,5.052289176,0,0,0,0,0,0,3.44650404,0,5.585980868,8.183038675,7.44528612,0,0,4.378771347,0,0,0,6.030383996,1.797207308,0,3.44650404,0,0,0,0,4.540970381,5.509645999,0,2.573116656,0,0,0,0,7.485698144,6.570884691,0,7.505487434,0,0,0,9.031559983,5.856382364,5.793383475,5.343673942,0,0,0,9.75645353,3.44650404,6.135721743,0,7.544269828,0,10.21279939,3.986666563,5.052289176,6.030383996,9.304338471,4.540970381,9.934884889,0,0,2.573116656,3.986666563,0
PSS4_240318_752_A01,H24.51.006.11.04.01.02,1338921887,9.114976608,5.958566777,7.672660548,1.918873749,0,0,0,0,6.446580537,4.981581121,4.35536469,8.095740908,5.319686055,5.215546907,0,3.224014436,0,0,0,0,3.599925955,0,5.67420628,8.020473378,6.301510306,1.918873749,4.144671726,0,0,2.714257632,0,5.892556868,0,4.848636736,4.35536469,0,1.918873749,0,0,3.897858789,5.892556868,0,0,0,0,0,0,5.958566777,7.570818654,4.144671726,5.823381279,3.224014436,2.714257632,4.702186428,7.41496365,5.67420628,6.196001395,0,4.539172488,0,0,7.317709448,1.918873749,5.750721013,5.823381279,0,0,8.970479704,0,5.823381279,7.010542287,8.639241896,0,10.26155832,0,0,0,0,0
P6S4_240325_402_A01,H24.51.007.11.03.01.02,1340406150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.936610738,0,0,2.936610738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.936610738,4.39013916,0,0,0,0,0,0,0
P9S4_240325_552_A01,H24.51.007.11.05.01.01,1340402241,9.857571049,2.225745418,4.741071942,4.741071942,0,0,0,0,8.610351881,0,0,5.609040624,0,0,4.527642835,2.225745418,0,0,5.373396845,0,5.49602453,0,0,8.205558753,0,0,0,0,0,0,0,0,2.225745418,0,0,0,0,0,0,0,4.277064242,0,0,0,0,0,0,9.081073807,0,6.147163771,9.560127709,0,0,0,10.28503345,8.033997142,0,0,0,0,0,7.098752528,0,0,2.225745418,0,0,8.540825644,0,0,0,9.55308232,0,10.95894496,0,0,6.845531204,0,0
P9S4_240325_553_A01,H24.51.007.11.05.01.02,1340409369,10.30925536,0,7.630916571,4.556966827,0,0,0,6.464957706,8.099519009,0,0,8.038991191,0,0,3.915208156,0,0,0,0,0,3.915208156,0,3.915208156,7.691158967,6.864324577,4.556966827,0,0,0,0,0,7.361119653,6.268066365,4.162216081,3.616990836,0,0,0,0,6.717563962,0,4.866584515,4.866584515,0,0,0,0,7.767758265,7.258676029,0,7.546468726,0,3.240625354,0,8.98903183,5.337812466,0,3.240625354,0,5.976858695,0,9.875251982,3.915208156,7.059779818,7.433444364,0,0,10.74784133,0,4.162216081,5.692433476,8.889698947,0,10.61678924,0,0,1.932569894,5.976858695,0
P9S4_240325_554_A01,H24.51.007.11.05.01.03,1340433766,8.68324638,0,0,0,0,0,0,0,0,0,0,4.618669832,0,0,8.52611,0,0,0,0,0,3.382243446,0,0,0,0,0,0,7.797875537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.382243446,0,0,0,0,2.514366775,2.514366775,0,0,0,0,0,0,0,5.274550399,0,0,0,0,0,0,0,4.871883538,5.087220017,0,6.948953243,0,0,2.514366775,0,0
P8S4_240326_351_A01,H24.51.007.11.07.01.01,1340593262,3.987115014,4.940893757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28603779,0,3.987115014,0,0,6.234361172,3.987115014,0,0,0,0,0,0,0,0,0,3.987115014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21628385,0,0,0,0,0,8.983458423,0,0,0,0,0,4.940893757,0,0,0,5.917215685,0,0,0,0,0,0,3.987115014,4.940893757,0,0,9.354779269,0,0
P8S4_240326_352_A01,H24.51.007.11.07.01.02,1340600909,5.512352196,2.575418952,0,0,0,0,0,0,0,0,0,4.381405342,0,0,0,0,0,0,0,0,4.381405342,0,6.783059658,4.381405342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.148451708,0,0,0,0,0,0,10.04654266,2.575418952,7.901477219,3.449017336,0,0,0,0,0,0,0,10.29461092,5.796100505,0,10.03294516,0,0,0,0,0,0,0,0,8.198032378,10.55460177,0,7.871231943,0,0,0,0,0
P8S4_240326_353_A01,H24.51.007.11.07.01.03,1340612546,2.994878959,0,0,0,0,0,0,0,0,0,0,0,0,0,9.196279678,0,0,0,0,0,5.420547062,0,0,3.901427505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.994878959,2.994878959,4.453844125,0,0,0,0,0,0,2.994878959,0,0,0,0,0,10.1065907,0,0,2.994878959,0,0,0,0,0,0,0,2.994878959,0,0,4.453844125,0,0
P8S4_240326_354_A01,H24.51.007.11.07.01.04,1340640744,10.04398918,2.550995552,0,2.550995552,0,0,0,0,8.64223804,7.377237471,0,0,6.299504164,3.961730396,0,0,0,0,0,5.890559174,4.353432104,0,5.130218322,7.290316884,0,7.046910155,0,0,0,0,0,0,2.550995552,0,5.130218322,0,0,0,0,0,0,0,0,0,0,0,0,8.838813862,9.982936791,5.632380319,9.897294199,0,0,0,0,0,5.632380319,0,0,0,0,7.536788412,0,8.144160376,0,2.550995552,0,9.657897164,0,0,0,4.661175368,6.936751415,10.09617054,0,0,3.422336739,0,0
P8S4_240326_355_A01,H24.51.007.11.07.01.05,1340652851,10.09211299,2.470875798,0,3.334511715,0,0,0,2.470875798,0,0,0,7.513744096,0,0,8.338112201,0,0,0,0,2.470875798,8.397637701,0,0,3.870996581,0,0,0,0,0,0,0,0,2.470875798,6.52161685,9.230697533,0,0,0,0,0,0,0,0,0,0,0,0,6.20360908,4.261170398,0,3.334511715,0,0,2.470875798,0,8.211144356,0,0,0,5.671911107,0,7.440158943,0,0,0,2.470875798,0,2.470875798,2.470875798,0,0,4.567971967,0,7.996913652,0,0,3.870996581,0,0
P8S4_240326_356_A01,H24.51.007.11.07.01.06,1340668474,3.928257259,0,0,0,0,0,0,0,2.521369641,0,0,2.521369641,0,0,9.269979801,0,0,0,0,6.582335895,8.906494294,0,0,3.928257259,5.597313339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.002975438,0,0,0,0,0,0,3.389916142,2.521369641,0,3.928257259,0,0,0,2.521369641,8.315896852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.055342428,2.521369641,0,0,0,4.626809679,0,0
P8S4_240326_357_A01,H24.51.007.11.07.01.07,1340677975,5.130916715,3.249432302,7.007293188,5.702089115,0,0,0,4.729538749,3.249432302,0,0,0,0,0,0,0,0,0,0,0,6.277784438,0,0,5.444586577,0,5.702089115,0,3.249432302,0,0,0,3.249432302,4.729538749,0,3.249432302,0,0,0,0,0,0,10.17785342,0,0,0,0,0,4.729538749,5.702089115,0,5.702089115,4.171513344,0,0,9.022658423,4.171513344,0,0,0,3.249432302,0,8.303172587,0,0,5.702089115,4.729538749,0,3.249432302,6.110181818,6.277784438,0,3.249432302,0,6.110181818,0,0,3.249432302,3.249432302,0
PDS4_231128_026_A01,H23.31.013.01.02.01,1338645608,6.501546442,3.608908844,3.608908844,5.112805492,0,6.66970118,3.608908844,0,9.269234998,3.608908844,0,3.608908844,0,0,0,0,0,0,4.548540483,0,6.501546442,0,0,6.311174231,0,0,3.608908844,0,3.608908844,0,0,8.01468654,4.548540483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40546265,3.608908844,0,5.112805492,0,6.311174231,0,5.112805492,6.820286497,0,0,0,5.517381819,0,7.081191622,0,0,0,5.517381819,3.608908844,3.608908844,5.517381819,0,0,0,0,6.66970118,0,0,7.302061202,0,0
PDS4_231128_027_A01,H23.31.013.01.02.02,1338645652,9.406119597,0,0,9.076517687,6.956225304,0,0,0,9.454412515,8.472190149,0,0,0,0,0,0,4.590675164,0,0,0,4.590675164,0,0,4.590675164,0,3.120751248,0,0,0,0,0,4.590675164,3.120751248,0,0,0,0,0,0,0,4.590675164,0,0,0,0,0,0,9.194951204,0,4.990665784,9.339106656,0,0,0,7.950404434,7.202317184,0,0,5.967797058,0,0,7.412484814,0,6.545055378,0,3.120751248,0,0,0,7.994621796,8.80576843,7.857683819,0,4.990665784,0,0,3.120751248,0,0
PDS4_231128_028_A01,H23.31.013.01.02.03,1338645716,6.504115336,0,6.504115336,4.244403317,0,8.171218334,0,0,7.757848161,0,0,6.504115336,0,0,6.186155348,0,0,0,0,4.244403317,8.562343629,0,0,8.492145108,0,0,0,5.205833801,4.244403317,0,0,0,5.205833801,0,6.764498262,0,0,4.244403317,0,0,0,0,0,0,0,0,0,5.205833801,7.176214542,0,9.122990899,0,7.496146229,0,7.87281256,7.757848161,0,0,0,6.186155348,0,4.244403317,0,0,0,5.777707202,0,7.632923101,0,5.205833801,0,5.205833801,0,7.345030769,0,0,8.924065373,0,0
PDS4_231128_126_A01,H23.31.013.01.01.01,1338645807,4.503432292,0,6.569131937,3.949927915,0,0,0,0,6.569131937,0,0,6.865840549,0,0,5.878157279,0,0,0,0,0,6.952575592,0,0,6.674961456,0,6.865840549,7.321894729,0,5.471272901,0,0,3.949927915,3.040384774,0,3.040384774,0,0,0,0,0,5.471272901,0,0,0,0,0,0,7.446673995,4.902479703,0,3.949927915,0,8.068256276,0,8.250480297,5.689012039,0,0,0,0,0,7.111813667,0,0,0,7.615679822,0,9.331392404,0,3.949927915,0,5.689012039,4.503432292,0,0,0,6.195171293,0,0
PDS4_231128_127_A01,H23.31.013.01.01.02,1338645851,7.594019411,0,7.332477635,8.007188948,0,4.482626912,0,0,5.04591706,0,4.482626912,8.375155989,7.233581188,0,0,0,3.545756475,0,0,8.668086554,6.888269955,3.545756475,6.601467167,7.127403201,5.04591706,0,0,0,6.433398112,0,0,5.04591706,6.751983782,0,8.549746025,0,0,0,0,0,3.545756475,0,0,0,0,0,0,4.482626912,7.88216775,0,5.04591706,0,0,0,5.449995061,3.545756475,0,0,3.545756475,0,6.023914171,8.228780073,0,0,4.482626912,6.888269955,0,7.233581188,6.023914171,3.545756475,6.601467167,3.545756475,7.127403201,7.233581188,0,0,6.888269955,0,0
PDS4_231128_128_A01,H23.31.013.01.01.03,1338645917,8.870731179,7.765765774,7.352936241,5.379171577,0,4.413425991,0,0,5.379171577,2.957884707,2.957884707,8.570276908,0,0,0,0,4.413425991,0,0,5.123053429,7.018221785,0,0,0,0,4.811437945,5.596603436,0,0,0,0,2.957884707,0,0,4.413425991,0,0,0,7.934954035,0,5.379171577,0,0,4.811437945,0,0,0,2.957884707,5.379171577,5.596603436,7.161551343,0,5.785516867,0,4.413425991,6.102204386,0,0,0,7.411476882,0,6.102204386,0,2.957884707,7.521880342,8.156504007,0,6.772379562,7.352936241,2.957884707,7.161551343,6.102204386,0,8.190333748,0,0,8.435719383,0,0
PDS4_231129_026_A01,H23.31.013.01.03.01,1338646058,0,0,0,0,0,0,0,0,8.695454266,0,0,8.695454266,0,0,0,0,0,0,0,0,8.695454266,0,0,11.86228259,7.698930097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.698930097,0,8.695454266,0,7.698930097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.698930097,0,7.698930097,0,0,0,0,0
PDS4_231129_027_A01,H23.31.013.01.05.01,1338646298,6.937934227,4.018034536,7.740237518,0,5.542375511,6.746969102,0,0,4.972808869,0,0,7.932038936,0,0,4.018034536,0,0,0,0,8.736859911,8.101307415,0,0,7.106551244,0,5.542375511,0,0,4.972808869,7.740237518,0,0,4.018034536,0,6.266905019,0,0,0,0,0,0,0,0,0,0,0,0,6.937934227,5.542375511,0,8.453801881,4.018034536,4.018034536,0,8.179033408,4.972808869,0,0,0,0,4.972808869,6.937934227,0,0,0,4.018034536,0,8.101307415,4.972808869,10.13685477,0,5.949653028,0,6.746969102,0,0,0,4.018034536,0
